contcod;country;region;bin_year;group;pop;RRinc;totpop
MDG;Madagascar;Sub-Saharan Africa;1998;8;1.4430739;377;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;9;1.4430739;504;14.430739
MDG;Madagascar;Sub-Saharan Africa;1998;10;1.4430739;1019;14.430739
MDG;Madagascar;Sub-Saharan Africa;2003;1;1.6842482;141;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;2;1.6842482;190;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;3;1.6842482;236;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;4;1.6842482;279;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;5;1.6842482;326;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;6;1.6842482;376;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;7;1.6842482;437;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;8;1.6842482;517;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;9;1.6842482;643;16.842482
MDG;Madagascar;Sub-Saharan Africa;2003;10;1.6842482;2234;16.842482
MDG;Madagascar;Sub-Saharan Africa;2008;1;1.9546282;74;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;2;1.9546282;108;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;3;1.9546282;142;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;4;1.9546282;177;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;5;1.9546282;215;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;6;1.9546282;259;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;7;1.9546282;313;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;8;1.9546282;389;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;9;1.9546282;520;19.546282
MDG;Madagascar;Sub-Saharan Africa;2008;10;1.9546282;1166;19.546282
MDV;Maldives;Other Asia;1998;1;0.0263867;93;0.263867
MDV;Maldives;Other Asia;1998;2;0.0263867;253;0.263867
MDV;Maldives;Other Asia;1998;3;0.0263867;445;0.263867
MDV;Maldives;Other Asia;1998;4;0.0263867;679;0.263867
MDV;Maldives;Other Asia;1998;5;0.0263867;972;0.263867
MDV;Maldives;Other Asia;1998;6;0.0263867;1358;0.263867
MDV;Maldives;Other Asia;1998;7;0.0263867;1894;0.263867
MDV;Maldives;Other Asia;1998;8;0.0263867;2733;0.263867
MDV;Maldives;Other Asia;1998;9;0.0263867;4332;0.263867
MDV;Maldives;Other Asia;1998;10;0.0263867;11839;0.263867
MDV;Maldives;Other Asia;2003;1;0.0286665;574;0.286665
MDV;Maldives;Other Asia;2003;2;0.0286665;805;0.286665
MDV;Maldives;Other Asia;2003;3;0.0286665;1036;0.286665
MDV;Maldives;Other Asia;2003;4;0.0286665;1268;0.286665
MDV;Maldives;Other Asia;2003;5;0.0286665;1520;0.286665
MDV;Maldives;Other Asia;2003;6;0.0286665;1806;0.286665
MDV;Maldives;Other Asia;2003;7;0.0286665;2160;0.286665
MDV;Maldives;Other Asia;2003;8;0.0286665;2639;0.286665
MDV;Maldives;Other Asia;2003;9;0.0286665;3433;0.286665
MDV;Maldives;Other Asia;2003;10;0.0286665;5936;0.286665
MEX;Mexico;L. America & Carib.;1988;1;8.1010096;439;81.010096
MEX;Mexico;L. America & Carib.;1988;2;8.1010096;1298;81.010096
MEX;Mexico;L. America & Carib.;1988;3;8.1010096;1803;81.010096
MEX;Mexico;L. America & Carib.;1988;4;8.1010096;2231;81.010096
MEX;Mexico;L. America & Carib.;1988;5;8.1010096;2627;81.010096
MEX;Mexico;L. America & Carib.;1988;6;8.1010096;3006;81.010096
MEX;Mexico;L. America & Carib.;1988;7;8.1010096;3374;81.010096
MEX;Mexico;L. America & Carib.;1988;8;8.1010096;3745;81.010096
MEX;Mexico;L. America & Carib.;1988;9;8.1010096;4133;81.010096
MEX;Mexico;L. America & Carib.;1988;10;8.1010096;4621;81.010096
MEX;Mexico;L. America & Carib.;1993;1;8.9109704;389;89.109704
MEX;Mexico;L. America & Carib.;1993;2;8.9109704;788;89.109704
MEX;Mexico;L. America & Carib.;1993;3;8.9109704;1096;89.109704
MEX;Mexico;L. America & Carib.;1993;4;8.9109704;1428;89.109704
MEX;Mexico;L. America & Carib.;1993;5;8.9109704;1796;89.109704
MEX;Mexico;L. America & Carib.;1993;6;8.9109704;2265;89.109704
MEX;Mexico;L. America & Carib.;1993;7;8.9109704;2836;89.109704
MEX;Mexico;L. America & Carib.;1993;8;8.9109704;3760;89.109704
MEX;Mexico;L. America & Carib.;1993;9;8.9109704;5448;89.109704
MEX;Mexico;L. America & Carib.;1993;10;8.9109704;15205;89.109704
MEX;Mexico;L. America & Carib.;1998;1;9.7001936;184;97.001936
MEX;Mexico;L. America & Carib.;1998;2;9.7001936;552;97.001936
MEX;Mexico;L. America & Carib.;1998;3;9.7001936;852;97.001936
MEX;Mexico;L. America & Carib.;1998;4;9.7001936;1157;97.001936
MEX;Mexico;L. America & Carib.;1998;5;9.7001936;1461;97.001936
MEX;Mexico;L. America & Carib.;1998;6;9.7001936;1838;97.001936
MEX;Mexico;L. America & Carib.;1998;7;9.7001936;2357;97.001936
MEX;Mexico;L. America & Carib.;1998;8;9.7001936;3000;97.001936
MEX;Mexico;L. America & Carib.;1998;9;9.7001936;4469;97.001936
MEX;Mexico;L. America & Carib.;1998;10;9.7001936;11601;97.001936
MEX;Mexico;L. America & Carib.;2003;1;10.3902569;430;103.902569
MEX;Mexico;L. America & Carib.;2003;2;10.3902569;906;103.902569
MEX;Mexico;L. America & Carib.;2003;3;10.3902569;1253;103.902569
MEX;Mexico;L. America & Carib.;2003;4;10.3902569;1602;103.902569
MEX;Mexico;L. America & Carib.;2003;5;10.3902569;1963;103.902569
MEX;Mexico;L. America & Carib.;2003;6;10.3902569;2397;103.902569
MEX;Mexico;L. America & Carib.;2003;7;10.3902569;2960;103.902569
MEX;Mexico;L. America & Carib.;2003;8;10.3902569;3870;103.902569
MEX;Mexico;L. America & Carib.;2003;9;10.3902569;5517;103.902569
MEX;Mexico;L. America & Carib.;2003;10;10.3902569;14089;103.902569
MEX;Mexico;L. America & Carib.;2008;1;11.0627158;448;110.627158
MEX;Mexico;L. America & Carib.;2008;2;11.0627158;959;110.627158
MEX;Mexico;L. America & Carib.;2008;3;11.0627158;1334;110.627158
MEX;Mexico;L. America & Carib.;2008;4;11.0627158;1708;110.627158
MEX;Mexico;L. America & Carib.;2008;5;11.0627158;2112;110.627158
MEX;Mexico;L. America & Carib.;2008;6;11.0627158;2604;110.627158
MEX;Mexico;L. America & Carib.;2008;7;11.0627158;3234;110.627158
MEX;Mexico;L. America & Carib.;2008;8;11.0627158;4156;110.627158
MEX;Mexico;L. America & Carib.;2008;9;11.0627158;5853;110.627158
MEX;Mexico;L. America & Carib.;2008;10;11.0627158;14636;110.627158
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;1;0.1992404;751;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;2;0.1992404;1203;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;3;0.1992404;1471;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;4;0.1992404;1708;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;5;0.1992404;1943;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;6;0.1992404;2199;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;7;0.1992404;2483;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;8;0.1992404;2838;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;9;0.1992404;3352;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;1998;10;0.1992404;5104;1.992404
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;1;0.2027819;804;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;2;0.2027819;1213;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;3;0.2027819;1595;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;4;0.2027819;1970;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;5;0.2027819;2362;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;6;0.2027819;2804;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;7;0.2027819;3329;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;8;0.2027819;4043;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;9;0.2027819;5246;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2003;10;0.2027819;9858;2.027819
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;1;0.2052524;788;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;2;0.2052524;1123;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;3;0.2052524;1466;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;4;0.2052524;1830;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;5;0.2052524;2233;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;6;0.2052524;2703;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;7;0.2052524;3296;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;8;0.2052524;4126;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;9;0.2052524;5582;2.052524
MKD;Macedonia, FYR;Russia, C. Asia, SE Europe;2008;10;0.2052524;12181;2.052524
MLI;Mali;Sub-Saharan Africa;1993;1;0.9313042;56;9.313042
MLI;Mali;Sub-Saharan Africa;1993;2;0.9313042;77;9.313042
MLI;Mali;Sub-Saharan Africa;1993;3;0.9313042;99;9.313042
MLI;Mali;Sub-Saharan Africa;1993;4;0.9313042;125;9.313042
MLI;Mali;Sub-Saharan Africa;1993;5;0.9313042;155;9.313042
MLI;Mali;Sub-Saharan Africa;1993;6;0.9313042;192;9.313042
MLI;Mali;Sub-Saharan Africa;1993;7;0.9313042;241;9.313042
MLI;Mali;Sub-Saharan Africa;1993;8;0.9313042;313;9.313042
MLI;Mali;Sub-Saharan Africa;1993;9;0.9313042;443;9.313042
MLI;Mali;Sub-Saharan Africa;1993;10;0.9313042;1167;9.313042
MLI;Mali;Sub-Saharan Africa;2003;1;1.2380104;128;12.380104
MLI;Mali;Sub-Saharan Africa;2003;2;1.2380104;178;12.380104
MLI;Mali;Sub-Saharan Africa;2003;3;1.2380104;228;12.380104
MLI;Mali;Sub-Saharan Africa;2003;4;1.2380104;281;12.380104
MLI;Mali;Sub-Saharan Africa;2003;5;1.2380104;339;12.380104
MLI;Mali;Sub-Saharan Africa;2003;6;1.2380104;407;12.380104
MLI;Mali;Sub-Saharan Africa;2003;7;1.2380104;492;12.380104
MLI;Mali;Sub-Saharan Africa;2003;8;1.2380104;610;12.380104
MLI;Mali;Sub-Saharan Africa;2003;9;1.2380104;812;12.380104
MLI;Mali;Sub-Saharan Africa;2003;10;1.2380104;1517;12.380104
MLI;Mali;Sub-Saharan Africa;2008;1;1.445999;161;14.45999
MLI;Mali;Sub-Saharan Africa;2008;2;1.445999;223;14.45999
MLI;Mali;Sub-Saharan Africa;2008;3;1.445999;284;14.45999
MLI;Mali;Sub-Saharan Africa;2008;4;1.445999;345;14.45999
MLI;Mali;Sub-Saharan Africa;2008;5;1.445999;410;14.45999
MLI;Mali;Sub-Saharan Africa;2008;6;1.445999;485;14.45999
MLI;Mali;Sub-Saharan Africa;2008;7;1.445999;575;14.45999
MLI;Mali;Sub-Saharan Africa;2008;8;1.445999;700;14.45999
MLI;Mali;Sub-Saharan Africa;2008;9;1.445999;912;14.45999
MLI;Mali;Sub-Saharan Africa;2008;10;1.445999;1801;14.45999
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;1;0.06275;1168;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;2;0.06275;1582;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;3;0.06275;1934;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;4;0.06275;2264;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;5;0.06275;2591;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;6;0.06275;2950;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;7;0.06275;3367;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;8;0.06275;3917;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;9;0.06275;4813;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2003;10;0.06275;7760;0.6275
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;1;0.0629185;1538;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;2;0.0629185;2124;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;3;0.0629185;2610;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;4;0.0629185;3045;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;5;0.0629185;3480;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;6;0.0629185;3937;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;7;0.0629185;4471;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;8;0.0629185;5169;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;9;0.0629185;6310;0.629185
MNE;Montenegro;Russia, C. Asia, SE Europe;2008;10;0.0629185;10389;0.629185
MNG;Mongolia;Other Asia;2003;1;0.2485177;324;2.485177
MNG;Mongolia;Other Asia;2003;2;0.2485177;485;2.485177
MNG;Mongolia;Other Asia;2003;3;0.2485177;601;2.485177
MNG;Mongolia;Other Asia;2003;4;0.2485177;715;2.485177
MNG;Mongolia;Other Asia;2003;5;0.2485177;842;2.485177
MNG;Mongolia;Other Asia;2003;6;0.2485177;977;2.485177
MNG;Mongolia;Other Asia;2003;7;0.2485177;1136;2.485177
MNG;Mongolia;Other Asia;2003;8;0.2485177;1366;2.485177
MNG;Mongolia;Other Asia;2003;9;0.2485177;1715;2.485177
MNG;Mongolia;Other Asia;2003;10;0.2485177;2669;2.485177
MNG;Mongolia;Other Asia;2008;1;0.2667474;611;2.667474
MNG;Mongolia;Other Asia;2008;2;0.2667474;858;2.667474
MNG;Mongolia;Other Asia;2008;3;0.2667474;1050;2.667474
MNG;Mongolia;Other Asia;2008;4;0.2667474;1247;2.667474
MNG;Mongolia;Other Asia;2008;5;0.2667474;1469;2.667474
MNG;Mongolia;Other Asia;2008;6;0.2667474;1720;2.667474
MNG;Mongolia;Other Asia;2008;7;0.2667474;2026;2.667474
MNG;Mongolia;Other Asia;2008;8;0.2667474;2453;2.667474
MNG;Mongolia;Other Asia;2008;9;0.2667474;3164;2.667474
MNG;Mongolia;Other Asia;2008;10;0.2667474;5610;2.667474
MOZ;Mozambique;Sub-Saharan Africa;1998;1;1.729552;80;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;2;1.729552;123;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;3;1.729552;156;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;4;1.729552;190;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;5;1.729552;228;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;6;1.729552;271;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;7;1.729552;325;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;8;1.729552;402;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;9;1.729552;531;17.29552
MOZ;Mozambique;Sub-Saharan Africa;1998;10;1.729552;1294;17.29552
MOZ;Mozambique;Sub-Saharan Africa;2003;1;1.9721009;93;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;2;1.9721009;145;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;3;1.9721009;183;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;4;1.9721009;221;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;5;1.9721009;262;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;6;1.9721009;311;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;7;1.9721009;374;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;8;1.9721009;461;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;9;1.9721009;618;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2003;10;1.9721009;1721;19.721009
MOZ;Mozambique;Sub-Saharan Africa;2008;1;2.23329;108;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;2;2.23329;184;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;3;2.23329;238;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;4;2.23329;291;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;5;2.23329;350;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;6;2.23329;418;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;7;2.23329;502;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;8;2.23329;620;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;9;2.23329;822;22.3329
MOZ;Mozambique;Sub-Saharan Africa;2008;10;2.23329;2051;22.3329
MRT;Mauritania;Sub-Saharan Africa;1988;1;0.1892328;104;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;2;0.1892328;205;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;3;0.1892328;301;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;4;0.1892328;395;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;5;0.1892328;493;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;6;0.1892328;604;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;7;0.1892328;737;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;8;0.1892328;919;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;9;0.1892328;1221;1.892328
MRT;Mauritania;Sub-Saharan Africa;1988;10;0.1892328;2339;1.892328
MRT;Mauritania;Sub-Saharan Africa;1993;1;0.2166948;174;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;2;0.2166948;264;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;3;0.2166948;331;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;4;0.2166948;399;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;5;0.2166948;474;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;6;0.2166948;564;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;7;0.2166948;681;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;8;0.2166948;849;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;9;0.2166948;1154;2.166948
MRT;Mauritania;Sub-Saharan Africa;1993;10;0.2166948;3613;2.166948
MRT;Mauritania;Sub-Saharan Africa;1998;1;0.2495316;269;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;2;0.2495316;386;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;3;0.2495316;499;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;4;0.2495316;617;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;5;0.2495316;742;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;6;0.2495316;885;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;7;0.2495316;1060;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;8;0.2495316;1302;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;9;0.2495316;1707;2.495316
MRT;Mauritania;Sub-Saharan Africa;1998;10;0.2495316;3133;2.495316
MRT;Mauritania;Sub-Saharan Africa;2003;1;0.2882003;245;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;2;0.2882003;363;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;3;0.2882003;453;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;4;0.2882003;544;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;5;0.2882003;645;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;6;0.2882003;761;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;7;0.2882003;906;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;8;0.2882003;1102;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;9;0.2882003;1434;2.882003
MRT;Mauritania;Sub-Saharan Africa;2003;10;0.2882003;3202;2.882003
MRT;Mauritania;Sub-Saharan Africa;2008;1;0.3295254;246;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;2;0.3295254;363;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;3;0.3295254;474;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;4;0.3295254;583;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;5;0.3295254;698;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;6;0.3295254;826;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;7;0.3295254;982;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;8;0.3295254;1196;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;9;0.3295254;1555;3.295254
MRT;Mauritania;Sub-Saharan Africa;2008;10;0.3295254;3201;3.295254
MWI;Malawi;Sub-Saharan Africa;1998;1;1.0612353;66;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;2;1.0612353;105;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;3;1.0612353;134;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;4;1.0612353;164;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;5;1.0612353;198;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;6;1.0612353;238;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;7;1.0612353;289;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;8;1.0612353;363;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;9;1.0612353;496;10.612353
MWI;Malawi;Sub-Saharan Africa;1998;10;1.0612353;1486;10.612353
MWI;Malawi;Sub-Saharan Africa;2003;1;1.2144945;124;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;2;1.2144945;163;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;3;1.2144945;201;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;4;1.2144945;240;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;5;1.2144945;281;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;6;1.2144945;328;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;7;1.2144945;386;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;8;1.2144945;466;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;9;1.2144945;601;12.144945
MWI;Malawi;Sub-Saharan Africa;2003;10;1.2144945;1304;12.144945
MWI;Malawi;Sub-Saharan Africa;2008;1;1.4005113;136;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;2;1.4005113;206;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;3;1.4005113;262;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;4;1.4005113;316;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;5;1.4005113;378;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;6;1.4005113;452;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;7;1.4005113;549;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;8;1.4005113;686;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;9;1.4005113;921;14.005113
MWI;Malawi;Sub-Saharan Africa;2008;10;1.4005113;2250;14.005113
MYS;Malaysia;Other Asia;1988;1;1.7200068;557;17.200068
MYS;Malaysia;Other Asia;1988;2;1.7200068;809;17.200068
MYS;Malaysia;Other Asia;1988;3;1.7200068;1072;17.200068
MYS;Malaysia;Other Asia;1988;4;1.7200068;1354;17.200068
MYS;Malaysia;Other Asia;1988;5;1.7200068;1670;17.200068
MYS;Malaysia;Other Asia;1988;6;1.7200068;2048;17.200068
MYS;Malaysia;Other Asia;1988;7;1.7200068;2526;17.200068
MYS;Malaysia;Other Asia;1988;8;1.7200068;3206;17.200068
MYS;Malaysia;Other Asia;1988;9;1.7200068;4401;17.200068
MYS;Malaysia;Other Asia;1988;10;1.7200068;10335;17.200068
MYS;Malaysia;Other Asia;1993;1;1.9701264;574;19.701264
MYS;Malaysia;Other Asia;1993;2;1.9701264;844;19.701264
MYS;Malaysia;Other Asia;1993;3;1.9701264;1124;19.701264
MYS;Malaysia;Other Asia;1993;4;1.9701264;1433;19.701264
MYS;Malaysia;Other Asia;1993;5;1.9701264;1786;19.701264
MYS;Malaysia;Other Asia;1993;6;1.9701264;2208;19.701264
MYS;Malaysia;Other Asia;1993;7;1.9701264;2745;19.701264
MYS;Malaysia;Other Asia;1993;8;1.9701264;3523;19.701264
MYS;Malaysia;Other Asia;1993;9;1.9701264;4889;19.701264
MYS;Malaysia;Other Asia;1993;10;1.9701264;11242;19.701264
MYS;Malaysia;Other Asia;1998;1;2.2322448;685;22.322448
MYS;Malaysia;Other Asia;1998;2;2.2322448;1036;22.322448
MYS;Malaysia;Other Asia;1998;3;2.2322448;1402;22.322448
MYS;Malaysia;Other Asia;1998;4;2.2322448;1800;22.322448
MYS;Malaysia;Other Asia;1998;5;2.2322448;2260;22.322448
MYS;Malaysia;Other Asia;1998;6;2.2322448;2800;22.322448
MYS;Malaysia;Other Asia;1998;7;2.2322448;3501;22.322448
MYS;Malaysia;Other Asia;1998;8;2.2322448;4497;22.322448
MYS;Malaysia;Other Asia;1998;9;2.2322448;6269;22.322448
MYS;Malaysia;Other Asia;1998;10;2.2322448;15130;22.322448
MYS;Malaysia;Other Asia;2003;1;2.5060184;655;25.060184
MYS;Malaysia;Other Asia;2003;2;2.5060184;929;25.060184
MYS;Malaysia;Other Asia;2003;3;2.5060184;1192;25.060184
MYS;Malaysia;Other Asia;2003;4;2.5060184;1459;25.060184
MYS;Malaysia;Other Asia;2003;5;2.5060184;1748;25.060184
MYS;Malaysia;Other Asia;2003;6;2.5060184;2072;25.060184
MYS;Malaysia;Other Asia;2003;7;2.5060184;2471;25.060184
MYS;Malaysia;Other Asia;2003;8;2.5060184;3013;25.060184
MYS;Malaysia;Other Asia;2003;9;2.5060184;3925;25.060184
MYS;Malaysia;Other Asia;2003;10;2.5060184;7054;25.060184
MYS;Malaysia;Other Asia;2008;1;2.7502008;854;27.502008
MYS;Malaysia;Other Asia;2008;2;2.7502008;1324;27.502008
MYS;Malaysia;Other Asia;2008;3;2.7502008;1809;27.502008
MYS;Malaysia;Other Asia;2008;4;2.7502008;2341;27.502008
MYS;Malaysia;Other Asia;2008;5;2.7502008;2936;27.502008
MYS;Malaysia;Other Asia;2008;6;2.7502008;3646;27.502008
MYS;Malaysia;Other Asia;2008;7;2.7502008;4552;27.502008
MYS;Malaysia;Other Asia;2008;8;2.7502008;5829;27.502008
MYS;Malaysia;Other Asia;2008;9;2.7502008;8059;27.502008
MYS;Malaysia;Other Asia;2008;10;2.7502008;16622;27.502008
NAM;Namibia;Sub-Saharan Africa;1993;1;0.1558055;107;1.558055
NAM;Namibia;Sub-Saharan Africa;1993;2;0.1558055;153;1.558055
NAM;Namibia;Sub-Saharan Africa;1993;3;0.1558055;210;1.558055
